estproduto,pronome,tn,unimedida,estfilho,pronome,unimedida,fase,estqtduso
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000150,MODULO EXTREMIDADE PENEIRA OBL 1.75 X 22          ,UN,90,8.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000174,MODULO INTERMEDIARIO PENEIRA D 13                 ,UN,90,4.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000073,MODULO EXTREMIDADE PENEIRA D 4.5                  ,UN,90,8.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000145,MODULO INTERMEDIARIO PENEIRA OBL 1.75 X 22        ,UN,90,4.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000177,MODULO INTERMEDIARIO PENEIRA OBL 3 X 22           ,UN,90,4.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,351503001292,CURVA FUNDIDA 30° D320MM                          ,UN,90,6.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360602000166,FECHAMENTO SUPERIOR FUNIL DE CARGA D320           ,UN,90,1.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,351501000228,PRESILHA D320                                     ,UN,90,14.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360605000033,MAQUINA AC 240                                    ,UN,90,1.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,4.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,351503000004,ANEL PADRAO D320                                  ,UN,90,3.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000161,TUBO C/JANELA D560 X 1180                         ,UN,90,2.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000070,MODULO INTERMEDIARIO PENEIRA D 4.5                ,UN,90,4.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,UN,90,4.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000176,MODULO EXTREMIDADE PENEIRA PARCIAL D 13           ,UN,90,4.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000179,MODULO EXTREMIDADE PENEIRA PARCIAL OBL 3 X 22     ,UN,90,4.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360605000037,MODULO ITENS FREQUENCIA 60HZ AC240 - SEW          ,UN,90,1.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000175,MODULO EXTREMIDADE PENEIRA D 13                   ,UN,90,4.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,351501000119,ENTRADA DUPLA Y 45GR D320 SAE 1045                ,UN,90,1.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,351501000225,PRESILHA D240                                     ,UN,90,2.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,UN,90,4.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360602000279,TRANSICAO DE SAIDA DE IMPUREZA D240               ,UN,90,1.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,351502000170,TUBO D320 X 6000 X 3.00 - 1045                    ,UN,90,1.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000178,MODULO EXTREMIDADE PENEIRA OBL 3 X 22             ,UN,90,4.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360605000013,CICLONE D1500 AC 180/240                          ,UN,90,1.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360602000198,BOCAL DE SAIDA D560                               ,UN,90,1.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360605000016,MODULO FUNIL SAIDA D320                           ,UN,90,1.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360602000269,TUBO D560 X 1180                                  ,UN,90,11.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,601043300821,CANTONEIRA 50.8 X 6M                              ,UN,90,1.0000
360609000015,MAQUINA DE PRE-LIMPEZA MODELO MLEC-240 N° AC00015 ,240,UN,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,UN,90,4.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,2.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360605000015,MODULO FUNIL SAIDA D240                           ,UN,90,1.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360601000065,MODULO EXTREMIDADE PENEIRA D 11                   ,UN,90,2.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360605000018,MODULO ITENS FREQUENCIA 60HZ AC120 - SEW          ,UN,90,1.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,4.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360601000067,MODULO EXTREMIDADE PENEIRA PARCIAL D 11           ,UN,90,2.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360605000003,CJ REGULADOR DE FLUXO                             ,UN,90,2.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360602000095,FECHAMENTO SUP FUNIL DE CARGA D240                ,UN,90,1.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360601000063,MODULO INTERMEDIARIO PENEIRA D 11                 ,UN,90,2.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360605000002,MAQUINA AC 120                                    ,UN,90,1.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,4.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,2.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360605000005,CICLONE D1400 AC 120                              ,UN,90,1.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360602000154,TRANSICAO SAIDA DE IMPUREZA D200                  ,UN,90,1.0000
360609000016,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00016 ,120,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,10.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360605000002,MAQUINA AC 120                                    ,UN,90,1.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,2.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,4.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,2.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360601000065,MODULO EXTREMIDADE PENEIRA D 11                   ,UN,90,2.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360602000154,TRANSICAO SAIDA DE IMPUREZA D200                  ,UN,90,1.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360601000063,MODULO INTERMEDIARIO PENEIRA D 11                 ,UN,90,2.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360605000003,CJ REGULADOR DE FLUXO                             ,UN,90,2.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,4.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360605000015,MODULO FUNIL SAIDA D240                           ,UN,90,1.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360601000067,MODULO EXTREMIDADE PENEIRA PARCIAL D 11           ,UN,90,2.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360602000095,FECHAMENTO SUP FUNIL DE CARGA D240                ,UN,90,1.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,10.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360605000005,CICLONE D1400 AC 120                              ,UN,90,1.0000
360609000017,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00017 ,120,UN,360605000018,MODULO ITENS FREQUENCIA 60HZ AC120 - SEW          ,UN,90,1.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,10.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360602000154,TRANSICAO SAIDA DE IMPUREZA D200                  ,UN,90,1.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360605000005,CICLONE D1400 AC 120                              ,UN,90,1.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,4.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360605000015,MODULO FUNIL SAIDA D240                           ,UN,90,1.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360601000065,MODULO EXTREMIDADE PENEIRA D 11                   ,UN,90,2.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360601000067,MODULO EXTREMIDADE PENEIRA PARCIAL D 11           ,UN,90,2.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,2.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360605000018,MODULO ITENS FREQUENCIA 60HZ AC120 - SEW          ,UN,90,1.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360601000063,MODULO INTERMEDIARIO PENEIRA D 11                 ,UN,90,2.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,2.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360602000095,FECHAMENTO SUP FUNIL DE CARGA D240                ,UN,90,1.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360605000002,MAQUINA AC 120                                    ,UN,90,1.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360605000003,CJ REGULADOR DE FLUXO                             ,UN,90,2.0000
360609000018,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00018 ,120,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,4.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,2.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360605000002,MAQUINA AC 120                                    ,UN,90,1.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,4.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360601000065,MODULO EXTREMIDADE PENEIRA D 11                   ,UN,90,2.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,2.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360602000154,TRANSICAO SAIDA DE IMPUREZA D200                  ,UN,90,1.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360601000063,MODULO INTERMEDIARIO PENEIRA D 11                 ,UN,90,2.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,4.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360605000003,CJ REGULADOR DE FLUXO                             ,UN,90,2.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360605000015,MODULO FUNIL SAIDA D240                           ,UN,90,1.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360601000067,MODULO EXTREMIDADE PENEIRA PARCIAL D 11           ,UN,90,2.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360602000095,FECHAMENTO SUP FUNIL DE CARGA D240                ,UN,90,1.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,10.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360605000018,MODULO ITENS FREQUENCIA 60HZ AC120 - SEW          ,UN,90,1.0000
360609000019,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00019 ,120,UN,360605000005,CICLONE D1400 AC 120                              ,UN,90,1.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000073,MODULO EXTREMIDADE PENEIRA D 4.5                  ,UN,90,4.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360605000015,MODULO FUNIL SAIDA D240                           ,UN,90,1.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360605000005,CICLONE D1400 AC 120                              ,UN,90,1.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,6.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360605000018,MODULO ITENS FREQUENCIA 60HZ AC120 - SEW          ,UN,90,1.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000147,MODULO EXTREMIDADE PENEIRA OVAL 4 X 7.5           ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000181,MODULO EXTREMIDADE PENEIRA D 1.5                  ,UN,90,4.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360602000095,FECHAMENTO SUP FUNIL DE CARGA D240                ,UN,90,1.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000072,MODULO EXTREMIDADE PENEIRA D 4                    ,UN,90,4.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000059,MODULO EXTREMIDADE PENEIRA D 9                    ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000172,MODULO EXTREMIDADE PENEIRA D 12                   ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360605000017,MODULO CAIXA DE SAIDA PARA ENSAQUE IMPUREZA       ,UN,90,1.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000070,MODULO INTERMEDIARIO PENEIRA D 4.5                ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000058,MODULO INTERMEDIARIO PENEIRA D 9                  ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000060,MODULO EXTREMIDADE PENEIRA PARCIAL D 9            ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000069,MODULO INTERMEDIARIO PENEIRA D 4                  ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000173,MODULO EXTREMIDADE PENEIRA PARCIAL D 12           ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000171,MODULO INTERMEDIARIO PENEIRA D 12                 ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000152,MODULO EXTREMIDADE PENEIRA PARCIAL OVAL 4 X 7.5   ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360605000003,CJ REGULADOR DE FLUXO                             ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000180,MODULO INTERMEDIARIO PENEIRA D 1.5                ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,2.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360605000002,MAQUINA AC 120                                    ,UN,90,1.0000
360609000020,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00020 ,120,UN,360601000142,MODULO INTERMEDIARIO PENEIRA OVAL 4 X 7.5         ,UN,90,2.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360605000003,CJ REGULADOR DE FLUXO                             ,UN,90,2.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360602000311,MODULO DE DESCARGA INCLINADO 30G                  ,UN,90,1.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360605000017,MODULO CAIXA DE SAIDA PARA ENSAQUE IMPUREZA       ,UN,90,1.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360602000095,FECHAMENTO SUP FUNIL DE CARGA D240                ,UN,90,1.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360601000068,MODULO INTERMEDIARIO PENEIRA D 3.5                ,UN,90,2.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360601000063,MODULO INTERMEDIARIO PENEIRA D 11                 ,UN,90,2.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360602000229,TUBO D500 X 1170                                  ,UN,90,6.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360605000018,MODULO ITENS FREQUENCIA 60HZ AC120 - SEW          ,UN,90,1.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360605000005,CICLONE D1400 AC 120                              ,UN,90,1.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360601000067,MODULO EXTREMIDADE PENEIRA PARCIAL D 11           ,UN,90,2.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360601000071,MODULO EXTREMIDADE PENEIRA D 3.5                  ,UN,90,4.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360602000308,PRESILHA SOLDADA D500                             ,UN,90,2.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360602000197,BOCAL DE SAIDA D500                               ,UN,90,1.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360601000159,TUBO C/JANELA D500 X 1170                         ,UN,90,1.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360602000154,TRANSICAO SAIDA DE IMPUREZA D200                  ,UN,90,1.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360605000015,MODULO FUNIL SAIDA D240                           ,UN,90,1.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360601000065,MODULO EXTREMIDADE PENEIRA D 11                   ,UN,90,2.0000
360609000021,MAQUINA DE PRE-LIMPEZA MODELO MLEC-120 N° AC00021 ,120,UN,360602000200,CURVA 45GR D500 R1000                             ,UN,90,2.0000
